Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2951373,37402941,2022,Non Tender,APBDP,CV. ONE FIZ,Pengadaan Langsung,Pekerjaan Konstruksi,Penambahan Ruang Kantor Camat Bukit Malintang,SELESAI,199239000,199239000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,717620,35761991,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Disposable Colostomy Bag,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2640000,2640000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2731373,34657511,2022,Non Tender,APBD,CV. CAHAYA MUTIARA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Aek Kitang Desa Gunung Manaon Kecamatan Panyabungan,SELESAI,97490000,97490000
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.25.0000,3106373,37865916,2022,Non Tender,APBDP,cv. abadi karya,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Dek dan Rehabilitasi Pasar Bangkelang Kecamatan Batang Natal,SELESAI,149183000,149183000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,958212,35761991,2022,E-Katalog 5.0,BLUD,PT. Merck Tbk,E-Purchasing,Pengadaan Barang,"Bisoprolol tablet/kapsul/kaplet 1,25 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4762500,4762500
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3040373,37048662,2022,Non Tender,APBDP,CV. KENZO MAHAGANI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Bondar Tonga Desa Huta Pungkut Julu Kecamatan Kotanopan,SELESAI,123790000,123790000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2602373,35597978,2022,Tender,APBD,cv. andalas raya,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium IPA Beserta Perabotnya (DAK) - SMP Negeri 4 Muara Batang Gadis,SELESAI,412299398,412299398
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ondansetron hydrochloride (HCl)/ Ondansetron HCl dihydrate /Ondansetron inj 2 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7857000,7857000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1921391,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Pethidine hydrochloride/ Petidin inj 50 mg/mL (i.m./i.v.) ,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2660000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1387490,35761991,2022,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Surgical Glove Sterile Size 6.5,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4356500,0
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3005373,37532663,2022,Non Tender,APBDP,CV. RAJA AKBAR,Pengadaan Langsung,Pengadaan Barang,Pengadaan Bibit Bawang Merah Untuk Wilayah Mandailing Julu dan Mandailing Jae,SELESAI,113274000,113274000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1736457,35761991,2022,E-Katalog 5.0,BLUD,PT AstraZeneca Indonesia,E-Purchasing,Pengadaan Barang,"kombinasi, setiap dosis mengandung :   Budesonid 160 mcg  Formoterol 4,5 mcg  (inhalasi), 120 dosis kemasan turbuhaler",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9042240,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,857747,36028002,2022,E-Katalog 5.0,APBD,CV. NEGERI PERTIWI JAYA,E-Purchasing,Pengadaan Barang,IN114XV,PROSES KONTRAK PPK,374850000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671536,34281017,2022,E-Katalog 5.0,APBD,PT KALBE FARMA Tbk,E-Purchasing,Pengadaan Barang,Kombinasi: Ampisilin 1000 mg + Sulbaktam 500 mg serb inj 1500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,20010000,20010000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708576,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Lansoprazole/ Lansoprazol tablet/kapsul/kaplet 30 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4003200,4003200
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1098385,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ramipril tablet/kapsul/kaplet 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,438000,438000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1269989,36366275,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Tinta Printer Data Print EPSON,PROSES KONTRAK PPK,567000,567000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3021373,37533334,2022,Non Tender,APBDP,CV. RAFLI AKBAR,Pengadaan Langsung,Pengadaan Barang,Belanja Bibit Jagung Untuk Wilayah Mandailing Godang,SELESAI,162048000,162048000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,808024,34279496,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Resuscitator Dewasa,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2530000,2530000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3042373,37048740,2022,Non Tender,APBDP,FUTURINDO MANDIRI SEJAHTERA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Bendungan Desa Sibinail Kec. Muara Sipongi,SELESAI,148000000,148000000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2670373,35250690,2022,Non Tender,APBD,CV. HABIBI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jalan Usaha Tani Kel. Muara Soma Kec. Batang Batal,SELESAI,128901000,128901000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1057546,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Alopurinol/Allopurinol tablet/kapsul/kaplet 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,435000,435000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2761373,36488576,2022,Non Tender,APBD,CV. GAPURA ALAM PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan SPAM Jaringan Perpipaan Air Minum Perdesaan Desa Sopo Sorik,SELESAI,39265000,39265000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2964373,37400931,2022,Non Tender,APBDP,CV. WIKASA,Pengadaan Langsung,Pekerjaan Konstruksi,Pemasangan Sekat Ruang Rawat INAP Rumah Sakit Umum Komplek Perkantoran Payaloting,SELESAI,199500000,199500000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,3088373,37842364,2022,Non Tender,APBDP,CV. PUTRA BARINGIN GROUP,Pengadaan Langsung,Pengadaan Barang,Pengadaan Mebel Paud Kecamatan Panyabungan,SELESAI,94794000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1118062,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Ketoprofen supositoria 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,399600,399600
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2660373,35573653,2022,Non Tender,APBD,CV. NABILA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS Beserta Perabotnya - SD Negeri 343 Kubangan Tompek,SELESAI,79886000,79886000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3108373,37047791,2022,Non Tender,APBDP,PT. WINARA JAYA KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi DED (Detail Engineering Design)   dan Soil Investigasi Tanggul Sungai Aek Sampuran Desa Sampuran Kec. Ranto Baek,SELESAI,69200000,69200000
KAB. MANDAILING NATAL,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.12.0000,2635373,35760334,2022,Tender,APBD,CV. SINGOLOT MANIKAM PERSADA,Tender,Pengadaan Barang,Pengadaan Lampu Asmaul Husna,SELESAI,308496750,308496750
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,704084,34281017,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Nystatin/ Nistatin vaginal tablet/kaplet 100.000 IU (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,275000,275000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2537373,34686181,2022,Non Tender,APBD,CV. GORDANG SAMBILAN MANDAILING,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Sayur Maincat Kecamatan Kotanopan,SELESAI,197790000,197790000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2656373,35573546,2022,Non Tender,APBD,CV. PARADISE PARK,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya (DAK) - SD Negeri 389 Panunggulan,SELESAI,199923000,199923000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1161926,35761991,2022,E-Katalog 5.0,BLUD,PT. ETERCON PHARMA,E-Purchasing,Pengadaan Barang,Permethrin/ Permetrin Krim 5% (G) (2),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,573300,573300
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2882373,37007227,2022,Non Tender,APBDP,CV. GLOBAL MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Jl. Keramat Sakti,SELESAI,198499000,198499000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2560373,36033987,2022,Non Tender,APBD,CV. MANUNGGAL RIAMERTA DEV. CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi Pengawasan SPAM,SELESAI,49800000,49800000
KAB. MANDAILING NATAL,DINAS SOSIAL - 1.06.0.00.0.00.07.0000,3026373,37683313,2022,Non Tender,APBDP,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Persediaan Untuk Diserahkan Kepada Masyarakat,SELESAI,151322000,151322000
KAB. MANDAILING NATAL,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 2.14.0.00.0.00.15.0000,1673323,36836333,2022,E-Katalog 5.0,APBD,PT. INDAKO TRADING COY,E-Purchasing,Pengadaan Barang,Genio CBS,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,879980000,879980000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2489373,34699516,2022,Tender,APBD,CV. PUTRA SULUNG,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Laru ‐ Panjaringan,SELESAI,3369927194,3369927194
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2881373,37007293,2022,Non Tender,APBDP,CV. TUJUH RAJAWALI,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Jl. Pesantren Darul Ikhlas - Jl. Serasi (Jl. Mangga),SELESAI,99300000,99300000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2559373,36033996,2022,Non Tender,APBD,CV. SPORTIF CITRA MANDIRI,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi Perencanaan SPAM,SELESAI,48800000,48800000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2762373,36488554,2022,Non Tender,APBD,CV.LANGGA SARI,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan SPAM Jaringan Perpipaan Air Minum Perdesaan Desa Simpang Duku,SELESAI,39297000,39297000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,670319,34281017,2022,E-Katalog 5.0,APBD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Magnesium sulfate/ Magnesium sulfate heptahydrate/ Magnesium sulfat injeksi 20%v (i.v.), @ 25 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3760000,3760000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1874347,35761991,2022,E-Katalog 5.0,BLUD,PT Bayer Indonesia,E-Purchasing,Pengadaan Barang,"Analog insulin rapid acting inj 100 IU/mL (cartridge disposible, penfill cartridge)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13425000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1482588,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kandesartan/ Candesartan/ Candesartan Cilexetil tablet/kapsul/kaplet 16 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,957000,957000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2654373,35573594,2022,Non Tender,APBD,cv. winda utama,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya (DAK) - SD Negeri 369 Bintuas,SELESAI,199881000,199881000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2639373,36359826,2022,Tender,APBD,cv. sitaut nauli sakti,Tender,Pekerjaan Konstruksi,Pembangunan Jaringan Irigasi Tersier Aek Karlan Desa Muara Pungkut Kec. Kotanopan Kab. Mandailing Natal (BKP),SELESAI,399468446,399468446
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,3053373,37516376,2022,Non Tender,APBDP,CV. MATAHARI ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Panyabungan Tonga Kec. Panyabungan,SELESAI,89150000,89150000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2861373,37020872,2022,Non Tender,APBDP,CV. FERDIAN PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Lanjutan Pembangunan Jembatan Gantung/Rambin Huta Julu Kec Huta Bargot,SELESAI,198500000,198500000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,857747,36028002,2022,E-Katalog 5.0,APBD,CV. NEGERI PERTIWI JAYA,E-Purchasing,Pengadaan Barang,HARVARD CPE20 PRO LTE CAT 6 Frequency 2.4GHz/5GHz Dual band,PROSES KONTRAK PPK,117600000,117600000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2888373,37019663,2022,Non Tender,APBDP,cv.taufikprima putra,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Jl. Sukaramai,SELESAI,198484000,198484000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN PENDAPATAN DAN ASET DAERAH - ,2496373,35978567,2022,Non Tender,APBD,CV. TIARA CIDORAS,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,SELESAI,77522000,0
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2672373,35250702,2022,Non Tender,APBD,CV. PUTRI LESTARI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jalan Usaha Tani Desa Tebing Tinggi Kec. Panyabungan Timur,SELESAI,128899000,128899000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2674373,35250650,2022,Non Tender,APBD,CV. TORKIS LUBIS GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jalan Usaha Tani Desa Sayur Matua Kec. Naga Juang,SELESAI,128898000,128898000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,3075373,37502707,2022,Non Tender,APBDP,CV.Tunjung Biru,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Pagar SMP Negeri 2 Panyabungan,SELESAI,199896000,199896000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2751373,36390135,2022,Non Tender,APBD,FUTURINDO MANDIRI SEJAHTERA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Usaha tani (JUT) Lingkungan II Apaper Kel. Simangambat Kec. Siabu Kab. Mandailing Natal (BKP),SELESAI,199461125,199461125
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2997373,37048278,2022,Non Tender,APBDP,CV. BINA FAJAR,Pengadaan Langsung,Pekerjaan Konstruksi,Normalisasi Sungai Aek Sibontar Desa Bonan Dolok Kecamatan Siabu,SELESAI,149000000,149000000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2850373,37020198,2022,Non Tender,APBDP,CV. AULIA RIZKI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Singengu - Batahan,SELESAI,149000000,149000000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2760373,36488604,2022,Non Tender,APBD,cv. riski nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan SPAM Jaringan Perpipaan Air Minum Perdesaan Desa Tebing Tinggi,SELESAI,33250000,33250000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,841457,35761991,2022,E-Katalog 5.0,BLUD,PT. EMJEBE PHARMA,E-Purchasing,Pengadaan Barang,"Asetat Ringer / Ringer asetat, @ 500 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1936000,1936000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2986373,37047987,2022,Non Tender,APBDP,CV. ASTRY TRY PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Desa Tambiski Kecamatan Naga Juang,SELESAI,147490000,147490000
KAB. MANDAILING NATAL,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 2.14.0.00.0.00.15.0000,873623,36041228,2022,E-Katalog 5.0,APBD,PT.DUTA ADYAKSA PRATAMA,E-Purchasing,Pengadaan Barang,Kit Siap Nikah Anti Stunting,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,134000000,134000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,705105,34281017,2022,E-Katalog 5.0,APBD,PT. COBRA DENTAL INDONESIA,E-Purchasing,Pengadaan Barang,ORAFIL PLUS Temporary Filling Material with Sodium Fluoride,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,820500,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2741373,34658358,2022,Non Tender,APBD,CV. AULIA RIZKI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Normalisasi Sungai Aek Jae Desa Lumban Dolok Kecamatan Siabu,SELESAI,197490000,197490000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2860373,37007355,2022,Non Tender,APBDP,CV. FAMILY ARTA GRAHA MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Muara Mais - Huta Tinggi,SELESAI,149000000,149000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2254620,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Valsartan tablet/kapsul/kaplet 80 mg,PROSES KONTRAK PPK,2382000,2382000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2945373,37401623,2022,Non Tender,APBDP,CV. NABILA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Mess Natal,SELESAI,99098915,99098915
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2478373,35538460,2022,Non Tender,APBD,CV. PARADISE PARK,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan Desa Tabuyung Kec. Muara Batang Gadis,SELESAI,145700000,145700000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,704084,34281017,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Kaptopril/ Captopril tablet/kapsul/kaplet 25 mg (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15000000,15000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2641373,35597960,2022,Non Tender,APBD,NARAMON FAJRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya (DAK) - SMP Negeri 1 Batahan,SELESAI,177361000,177361000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1481572,35761991,2022,E-Katalog 5.0,BLUD,PT Bayer Indonesia,E-Purchasing,Pengadaan Barang,Nifedipine/ Nifedipin tablet lepas lambat/kaplet lepas lambat 30 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11958000,11958000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2547373,34686167,2022,Non Tender,APBD,CV. TRIGAMA JAYA KONSTRUKSI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Simpang Talap Kecamatan Rantobaek,SELESAI,196583000,196583000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2742373,34686282,2022,Non Tender,APBD,CV. TUJUH RAJAWALI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Aek Nangali Kecamatan Batang Natal,SELESAI,198255000,198255000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1567429,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Glimepiride/ Glimepirid tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,615000,615000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708624,35761991,2022,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Alprazolam tablet/kapsul/kaplet 1 mg	,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,495000,495000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2490373,35538429,2022,Non Tender,APBD,CV. ASTRY TRY PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Bintungan Bejangkar Kec. Batahan,SELESAI,147490000,147490000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2630373,35900927,2022,Tender,APBD,CV. MUBDI RN,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Muarasipongi - Sibinail,SELESAI,1369621188,1369621188
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2735373,34657528,2022,Non Tender,APBD,CV. ASTRY TRY PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Desa Tolang Kecamatan Ulu Pungkut,SELESAI,148485000,148485000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2578373,36135214,2022,Non Tender,APBD,CV. PUTRA PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi / Pemeliharaan Jembatan Desa Huraba Siabu Kec. Siabu Kab. Mandailing Natal (BKP),SELESAI,198600000,198600000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2690373,35247867,2022,Non Tender,APBD,CV. R.A.S,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jaringan irigasi Desa Habincaran Kecamatan Ulu Pungkut,SELESAI,59529000,59529000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1386619,35761991,2022,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Magnesium sulfate/ Magnesium sulfate heptahydrate/ Magnesium sulfat injeksi 40%v (i.v.), @ 25mL -1",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,514800,514800
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,806749,34279997,2022,E-Katalog 5.0,APBD,PT. Putra Nusa Logistindo,E-Purchasing,Pengadaan Barang,AR-MED STETHOSCOPE ANAK,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1212000,1212000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,892635,35761991,2022,E-Katalog 5.0,BLUD,PT. SOHO Industri Pharmasi,E-Purchasing,Pengadaan Barang,FITBON,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,710400,710400
